komen;label
Kalau ga beli-beli kuota, by.U bertahan berapa lama masa aktifnya? Atau akan terus aktif? Tolong dijawab wahai Nindy, daripada aku tanya kapan kamu nikah.... 😂;netral
Kalau donor buat darah Nindy boleh sihh😅😅;netral
Kalau bisa 5G nya merata ya min ke sumatra 😁;netral
Kalau aku sih mau jadi sultan streaming 😍😍😅;netral
Kalau aku punya kecepatan internet sampe 10GB/detik, aku mau pakai buat pembahasan soal-soal CPNS, ikutin Try Out.  Anti nyangkut, anti bingung, gak pake emosi, untuk hidup yang lebih baik. Selain itu, aku akan ngikutin berbagai macam belajar online buat ningkatin skill-ku. Belajar bahasa, psikotest, marketing, voice over, semuanya deh, semauku, Kalau kalian @amelyarizky9 @ellamila_trydewa @cdrsskha @dwi_ariski @carinafaradiyanthi #GGGGGiveawaybyU  #SemuanyaSemaunya;netral
Kalau aku punya internet sampai 10gb/detik mau aku pakai donwload film sebanyak banyaknya, mau aku pake streamingan, mau aku pakai hotspot buat teman kalau kuota banyak hhe, pokonya mantul banget kalau punya internet bertenaga gitu #GGGGGiveawaybyU #SemuanyaSemaunya @prince0898 @bowo.aquarius85 @febrian_nurhadi @bowo.rempoa74_tangsel @aku_sabar10;netral
Kalau aku pengin jadi Sultan konten, upload konten setiap saat, gak mikir lelet;netral
kalau ada esim nya mantap itu karena semua serba digital;netral
Kalau 5G, yg unlimited hanya 1,5mbps ya sama saja bohong dong 😂;netral
kalau 5G serasa 3G buat apa min,mending 4G speednya 10 Mbps;netral
Kalau 4G+ beda lagi ya min?;netral
kak. nomor bayu bisa login di aplikasi MyTelkomsel, g?;netral
Kak, kalo main game lancar juga ga kak?;netral
Kak, kalau kartu byu hilang gimana?;netral
kak, cara lacak paket kartu kita gimana ya? saya baru beli kartu by U tapi blm sampe juga @byu.id;netral
Kak untuk kuota thr sampe kapan ya?;netral
Kak tampilin toping paket 10gb 20ribunya 10 hari di app byu dong. Masa harus beli kartu lagi baru dapat toping ginian 😢;netral
Kak solusi buat ngrlafalinnya biar gak kentel logat jawanya 🤭😊;netral
Kak paket topping nya di perbanyak maksudnya bukan jenisnya tapi lebih ke kaya instagram 5 gb 60 hari mungkin;netral
Kak paket aku barusan datang,selanjutnya gimana ya?;netral
Kak paket 2mbps nya permanen kah?;netral
"Kak nomor kartu  by u bisa buat ngirim kode otp dr aplikasi"" Yg kita unduh ga?";netral
Kak Nindy,adain fitur transfer pulsa dong;netral
KAK NINDY, PAKET INI TERMASUK LANGGANAN MOLA NYA KAK?;netral
Kak nindy, kode pos nya gak terdaftar kak nindy, gimana tuh kak?;netral
Kak Nindy, kalau misalnya Telkomsel ada 5G apakah by.u kebagian 5G juga?;netral
Kak Nindy pergi ke Banyumas;netral
Kak nindy nanti telkomsel kan mau ngadaptasi in 5G, lantas by.u bakal bisa 5G nya ga?;netral
Kak Nindy bikin paket data wifi 10 Mbps sama 20 Mbps khusus kartu by U dong tapi paket data wifi nya samakan saja dengan harga paket data yang di sediakan sama provider wifi yang lainya dan kasih massa aktif paket data 10 Mbps dan 20 Mbps 1 bulan ya kak Nindy sekian saran dan masukan dari saya buat di update apk by U selanjutnya ya kak Nindy tapi paket data wifi by U nya jangan ada FUP nya ya kak Nindy;netral
"Kak nindy aku beraninya siang doang kalo dengerin podcast horor :""";netral
Kak nindy adain paketan 15gb 30 hari seharga 15rebu dong, OWKAOWKAOO🗿;netral
Kak Nindy  buat main game let's get rich dong;netral
Kak nin, dm saya terkait nomor baru @byu.id dibalas ya, thanks 🙌;netral
Kak mending promo 100k 50gb lagi ajaah;netral
Kak mau tanya kan itu paket yang 2mb 150rb 30 hari akan berakhir tgl 30 juli.nah ketika nanti saya beli tgl 7 juli apakah akan berakhir di tgl 7 agustus atau 30 juli.;netral
Kak mau tanya , cek di dm ya kak🙌;netral
Kak kuota game GGWP tambahin game CODM dong kak;netral
Kak klo kartu by.u ilang cara buat dapet nomer yang sama lagi urusnya kemana yaaa?;netral
Kak kapan bikin esim;netral
kak kalo kartu by.u saya hilang gimana cara order dengan nomer yang sama?;netral
Kak kalo by.u d taroh di modem trus pakek topping yutub itu qouta yg dipakai kouta utama ato yutub nya?;netral
Kak hp saya hilang sama kartunya😢gimana bikin lagi dengan nomor yg sama;netral
Kak codm bisa ga?;netral
Kak apakah by u akan kebagian 5G?;netral
Kak adain lg 50gb 100rb😢❤️;netral
kak adain bisa trafnsfer atau untuk ewallet dong, bingung pulsa di byu lagi banyak banget nih punyakuyy;netral
Kak 10gb 10knya kok dirubah? Jdi 11gb 11k sy jd ga bs beli paket tau, karena beli pulsa di konter cuma ad yg 10k doang g ad yg 11k;netral
Kaget tadi pas mau perpanjangan paket 1,5 Mbps, kok naik harganya.. ternyata udah jadi 2 Mbps. Oke juga nih, streaming pilem jadi lebih lantjar 😍;netral
Kadonya dapat jaringan yang sudah 5G;netral
Kado ultah ke 26 yang istimewa di hati ;netral
Ka Nindy @byu.id bikin topping untuk apk telegram donk 🙏;netral
ka knpa si dari kartu by.u ga bisa pinjem pulsa??...;netral
Ka kapan nih by.u 5G, saudara Kaka udah 5G🙏🏻🙏🏻;netral
Justru paket 1000/jam koq diilangin. Anak sekolahan suka dg paket tsb utk kerja dan setor tugas.;netral
Jumlah penggemar by.u di Barring ,..yach,..;netral
Juli ini masih ada kan ya nin, masih ada sisa 2 minggu lagi nih yang 1,5 🥺;netral
Jngan seneng dulu emang klo byu udh bisa 5G bisa di pake di hp 4G gitu?...;netral
Jdi penasaran deh,secepet apa ya jaringan 5g?😳;netral
Jd pen ikutan deh akutuu 😍😍;netral
Jd kpn byu 5g juga;netral
Jd by.U bakalan pake 5G min? @byu.id;netral
Jawa barat mana aja yang udh ada 5G?;netral
Jaringan udah 5g tapi hp blom mendukung;netral
jaringan nta kalo buat game lompat lompat;netral
Jaringan by.u udah bisa 5G belom kak;netral
Jaringan by.u di nomor saya mendadak hilang. Tapi di nomor by.u yg lain tidak. Kenapa bisa seperti itu min???? Lokasi Ciluar Bogor;netral
Jaringan 5G udah bisa upgrd?;netral
Jaringan 5G pertama ya nona;netral
Jaringan 5g kapan nih klo scroll tiktok ada lambat;netral
Jaringan 5G Hp cuma Support 4G;netral
Jaringan 3G - 4G - 3G - 4G, kapan sih diemnya?;netral
Janganlah lupa ya nona pake kuota byU 💚🧡💙;netral
Jangan nyediain sinyalnya aja min yg 5g, beri kami device yg mendukung 5g nya juga 😂;netral
Jangan naikin 10gb nya min;netral
jangan lupa ya nindy kasih promo terus ke kita yang di rumah aja😂🔥;netral
Jangan lupa ucapan hari ini untuk Telkomsel;netral
Jangan lupa hadiah pulsanya aku tunggu;netral
Jangan lupa gowesnya bareng si marsel;netral
Jangan dihilangin dulu topping ini, kayaknya seru banget.. mau cobain 😍;netral
jangan cuma pengguna baru by u doang dong yg dikasih paket data murah 🔥🔥;netral
"Jangan cuma kbnykan promo,tp perhatikan jg kualitas nya,biar pengguna setia pada ga kabur. Akhir"" ini skrg sring ngelag,khususnya buat maen game. Dan buka IG jg sring lemot. tlong di prhatikan kualitas sinyal nya,agar para pengguna bsa tetep terus nyaman sama byu. Makasih";netral
Jangan bimbang ya Nona pilih Paketan;netral
Jadiin permanen doooongggg 😢;netral
Jadii gasabar pengen cobaa;netral
JADI, KAPAN BY.U 5G???;netral
Jadi takut nih😢;netral
Jadi pengen ikutan juga euy. Gaskeun lahhh;netral
jadi meati coba nih min?;netral
Jadi keingetan pas ujian simak ui kmrn, aku lagi ngerjain simak ui kan itu pake webcam yaaa nin dan pas lagi di subtest bio aku tuh ngerjainnya antara tidur sama melek. Gatau deh yaa ntar apa kata pengawasnya 😭😂;netral
jadi kapan byu 5G? 🥺;netral
Jadi kapan 5G-nya @byu.id ?;netral
Jadi kangen juga jajanan jaman Nindy SD kayak mie lidi dan mie kremes 😆 Apa nih jajanan jaman SD yang paling kamu kangenin?;netral
Jadi Inget pas pake 3G di Hape Nokia Asha 302 dapet bonus paketan 100 MB dari Telkomsel khusus 3G anjir berasa kenceng banget. Dan sekarang udah 5G❤️;netral
Jadi happy yang tadinya kesel;netral
Jadi gasabar mau coba😍;netral
Jadi byu udah bisa 5G belum nindy;netral
Jadi by.u pake bandwidth apa nich? 😮;netral
Jadi bingun min mana ya jawaban ya🧐 bantu gw cari min😁!!!. Ohhh iya teryata jawaban ya <B> MIN yeaaahh gw berhasil menjawab ya🎉🎉😄. #semuayasemaunya #AnakbyU@atyra_adhani_rara @bellabmp14_ @rara_fjrikhahaa @rahmisyahri17 @willyadr_321 😊💖;netral
Iyanih aku harap si sesegera mungkin ada 5G di Byu ini uhh gasabar😂;netral
iyaa, ntar tunggu update kedepannya aj nih gw bang, moga moga cepet bisa volte byu disini;netral
Iya betul bgt mau daftar masih bisa gk ya;netral
Iya ...pdhal sy promosiin byu gara 12gb tsb ,malu sy kl bgini mah, kirain permanent;netral
Isi pulsa by.u lewat konter bisa ga ?;netral
"Intinya yang mbps sebulan jangan dihilangin ya nindy sayang :"")";netral
Intinya klau mau sinyal 5g ya harus ganti hp yg dukung 5g jg....;netral
Internet dong jangan games aja .;netral
Internet aman 1,5mbps dijadiin 2 mbps dong;netral
Internet 5G?? Auto lancar nonton drakor 😍🤣;netral
Ini yang kami tunggu-tunggu;netral
Ini speed maksimal yg bisa di dapet berapa kbps?.;netral
Ini semua kartu bisa beli apa gimana;netral
Ini sampe kapan min promonya? @byu.id;netral
ini sampe bingung mau di abisinnya kayak gmn 😌;netral
Ini promo nya sampe kapan kak?;netral
ini promo min @byu.id 😮😮;netral
ini paketnya keluar kapan min?;netral
Ini paketan yg paling jumbo.... 😂😂😂😂😂😂 Sumpah seminggu masa aktif mati, masih sisa 40 GB woiiii pada udh d pake youtube 360p.....;netral
ini otomatis jd jaringan 5G ya nindy? G perlu upgrade kartu lagi ya?? Asik deh klo otomatis. 😍;netral
Ini nonton igtv pke kuot by u;netral
"Ini malah suruh bikin pantun""";netral
Ini mah benerann jadi sultan bangett 😍;netral
Ini klo upload ny di Tiktok boleh ga min?;netral
ini kenapa ya lte kok ga ada internet, kl 3g baru ada;netral
Ini kenapa tiba2 byk aplikasi perlu vpn? Zoom ajah masa pake vpn 😫;netral
Ini kartunya di jual di konter ga si?;netral
Ini kartu bisa diganti kartu yg 5g ga? @byu.id;netral
Ini kali kedua tanpa ayah 😢;netral
Ini gmna cara apply diskonnya kak? Ada kode khusus pengguna byu apa gmna nih kak nindy?;netral
ini gimana sih mau beli kuota setiap pilih metode pembayaran setelah diklik eror mulu, selalu ada pembaruan buat apk tpi harus buka apk dgn jaringan yg bener2 bagus. tpi byu sendiri ngasih jaringan kgk jelas banget kek gimana sih_- makin hari kok makin menurun bukannya makin baik 😢;netral
Ini ga harus ada kuota reguler nya kan? Maksudnya beli topping nya aja bisa lgsg dipake ngegame @byu.id ?;netral
Ini dia yang paling ditunggu-tunggu;netral
Ini byu nya bakal 5G ga ni;netral
Ini by u bakalan dapet jaringan 5g juga?;netral
Ini boss by.u apa gk keberatan .yg. Ngeiklanin. Orang autid alien mars wkwkwk😂😂😂;netral
Ini bisa mulai skrg ya min?;netral
Ini bayu jurnalis iNews ya?;netral
Ingin merekomendasikkan juga jadi takut. Takut tdk stabil.. Wkwkwkw;netral
Infinix g bisa kah?;netral
induknya 80gb unlimited cuma 150k setiap hari Jumat selama ramadhan;netral
Indosat juga dong rayain sama XL, 3, Smartfren dll😂;netral
Indonesia kapan bisa di pakek 5G;netral
India cina india cina;netral
Ikutan juga ahh, siapa tau aku lagi hoki 😍;netral
Ikutan dong kontes video memenya mau menang 🔥🔥;netral
Ihh gampang nih, mau ikutan ah , otewe upload dund;netral
Ih pengen ikutan juga, lumayan banget tuh hadiahnya;netral
Ih mau bnget 😍 apalagi bisa dapet 25gb Bismillah Headshoot DAPEEET ❤️🔥🔥;netral
Ih kalau pake byU emang berasa jadi anak sultan😍;netral
Ih jd pengen ikutan juga niiiii gila hadiah nya😍;netral
Ih gampang banget ini ya jd pengen ikutan deh;netral
Idiih mantep banget ini mah . Skuyy ikutan lah;netral
I love byu. Udah nambahin toping 2mbps ❤️. Ini permanen kan ? Semoga kedepannya makin bagus ni provider.  Good project.;netral
Hy by. U tolong adain lagi donk 2 mbps nya;netral
Huhuuu sedih bgt bacanya kalo udah 5G mending striming drakor ah😂😂;netral
Huhu jadi pengen cobain 5g😍😍;netral
huhu hpku belum support:(;netral
Hpnya dah support, by.u nya belum support 🗿;netral
Hpnya belum 5g nih nin😢;netral
HP ULI;netral
HP udah support 5G nih , by.U 5G dong 😍;netral
HP udah 5G ready... By.u udah ready nggk nih min???;netral
hp nya min yg blm punya😢 by.u adain building hehe;netral
HP berikut kartu byu ku hilang di curi orang, bagaimana cara aktifkan kembali nomor byu ku? Atau harus beli lg kartu baru?;netral
Hp belum 5G nin 😢;netral
Hp apa yg udh 5G dan ada NFC nya terus Ram minimal 8GB dan harga mumerlah;netral
hp aku gk bisa berarti 😢;netral
Hp aku belum support ,kudu nabung nih upgrade yg bisa 5g;netral
Hp 4G nya aja lom kelar cicilan min 😂;netral
Hotspot serumah ni kalo demem yt an;netral
Horor itu kalo paket byu udah sekarat😮;netral
hmm lebih cepet ya? kirain lebih stabil ︶︿︶;netral
Hmm kaya nya by u mau ke jaringan 5G;netral
Hmm game call of duty mobile gak ada hmm hmm hmm;netral
Hilih, bandwith aja cuma 1,5mbps;netral
Hihihi G-nya kok ada 5 ya min 🤭 gasabar nih kalau sama yang kenceng-kenceng;netral
Hayo hapenya 5G udah bisa jaringan 5G juga, tapi beli paketnya 140k 1.5 Mbps😍,;netral
Hay semua pengguna kartu byu comen dong yg tinggal di Balikpapan 🤗;netral
Harus ada pancingan baru bisa login;netral
Harus ada kuota utama ga?;netral
Harus ada kouta utama atau cukup kouta topping aja gamenya bisa dimainin? @byu.id;netral
Hari hari... Gua pasti aja kecepetan beli nya, baru beli paket yg lama, udh ada promo yg baru 🙈;netral
Harganya jangan merangkak naik dong nindy😢 soalnya masih 2mbps doang tapi kalo 5mbps bolehlah harganya naik🔥 dan saran aja kasih pilihan Mbps lainnya nindy biar bebas pilih sesuai kantong👏;netral
Harga unlimited 150ribu kecepatan sama yang 1,5mbps mending 140ribu;netral
Harga nya yg murah aja kak wkwk;netral
Halo saya mau bertanya admin @byu.id;netral
Halo nindy, tolong balas dm saya ya :);netral
Halo nin, tolong cek DM saya yaa;netral
Halo min, saya ada keluhan mohon cek dm ya🙏;netral
Halo min, please cek dm;netral
Halo min, masukin esim ke Indonesia dong🥲 saya sebagai user iphone yang dual sim esim pengen banget pake by.u untuk sim ke 2🥲🥲 @byu.id @telkomsel;netral
Halo min @byu.id kalau aku punya kecepatan internet sampe 10GB/detik aku mau streaming film sepuasnya dan main game online seharian 😍🔥 Ayo ikutan @valery.ratubalqis @henyawaliah121192 @mama_mzaini @bsadon @yuliaprisi #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Halo mimin @byu.id kalau aku punya kecepatan internet sampe 10GB/detik aku mau pakai main game online sepuasnya, streaming film dan download video tutorial fotografi sepuasnya di Youtube 😍🔥 Yuk buruan ikutan @erapsella_912 @jhonny.indra87 @fahendra14 @ummu_ikfina17 @siskafebi222 #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Halo kartu by.u saya hilang diaman saya bisa mengembalikan kartunya dengan nomor yg sama?;netral
Halo kal aku ada DM yaa. Mohon tanggapannya. Makasiih;netral
Halo kak.. kalo aq pengen banget jadi sultan game sama drakor.. bisa estafet drakor aku.. 😍😍 game juga bisa main 24 jam pake auto leveling.. 🔥🔥🔥;netral
Halo kak, terima kasih sarannya, kita tampung dulu ya :) Maaf juga udah bikin gak nyaman, boleh ceritain detailnya yuk ke DM biar kita cek 🙏🏻🙂;netral
Halo kak tolong dong tambah in kouta nya paketan 100GB gitu biar lempeng masa cuma 75GB aja;netral
halo kak saya boleh bertanya maaf ya kalo di ketawain tapi saya mau tanya aja apa kartu by.u ini bisa untuk daftar mobile banking maaf saya nanya ny aneh;netral
Halo @byu.id kalau aku punya kecepatan internet sampe 10GB/detik aku mau streaming film sepuasnya dan main game online seharian 😍🔥 Ayo langsung ikutan @nurma_amaryllis @31muhammadridwan534 @doell.097 @muchtar__arif @andru_ganesha #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Halo @byu.id kalau aku punya kecepatan internet sampe 10GB/detik aku mau pakai untuk:;netral
Hallo,, kalo kartu nya Hilang Gimana ??;netral
Hai min @byu.id kalau aku punya kecepatan internet sampe 10GB/detik pastinya aku bakalan streaming film dan drakor  sepuasnya dengan resolusi terbaik 😍 dan dipakai untuk belajar daring sekolah anakku 🔥 Mari ikutan sobat @resnamanda @ai_gek_okay @anti_risna @jhonny.indra87 @parningotan_marpaung01 #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Hai min @byu.id kalau aku punya kecepatan internet sampe 10GB/detik Aku ingin memulai konten youtube live streaming game aku. Aku pengen mewujudkan salah satu mimpiku menjadi seorang strramer gaming. Semoga impiankunini bisa tercapai 🙌 Apalagi pakai internet dari ByU, pastinya bakalan bisa streaming dan main game tanpa nge lag lagi 😍 Ayo buruan ikutan join @riccysuryaa @dionfelixx @jhonny.indra87 @pak_torus99 @iambonardo #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Hai mimin @byu.id kalau aku punya kecepatan internet sampe 10GB/detik pastinya aku bakalan streaming film dan drakor  sepuasnya dengan resolusi terbaik 😍 dan dipakai untuk belajar daring sekolah anakku 🔥 Mari buruan ikutan sobat @lisnacaesarina @iambonardo @cuwan_pratama @geyyasari_angelinajolie @rul_anam #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Hai kak  cara blokir nomor yang hilang bagaimana ya;netral
Hai @byu.id klo punya kecepatan internet 10GB/detik aku mau langsung pakai buat upload video 4K di youtube! Biar kualitas video jd tambah memukau😍❤️🙌 wish me super luck! #GGGGGiveawaybyU #SemuanyaSemaunya @syifa.chrnnsa_ @sitirhytiii @ridha_aprila04 @cecejeje333 @natalianellaaa;netral
Hai @byu.id kalau aku punya kecepatan internet sampe 10GB/detik Aku ingin memulai konten youtube live streaming game aku. Aku pengen mewujudkan salah satu mimpiku menjadi seorang strramer gaming. Semoga impiankunini bisa tercapai 🙌 Apalagi pakai internet dari ByU, pastinya bakalan bisa streaming dan main game tanpa nge lag lagi 😍 Ayo ikutan join @teg_yudha19 @yoyovanka19 @teguh.xaputra1 @cuwan_pratama @niel.pranoto99 #GGGGGiveawaybyU #SemuanyaSemaunya;netral
Hadiahnya duh mana tahan 😍;netral
Habis tukar SIM 5G daftarnya paket unlimited 1.5 Mbps 😂;netral
Gw krisis kuota wehhh😂;netral
Gw ga sebulan pake ini paket 😢;netral
Guys mo tanya dong.. kalo kartu by u bisa dipake buat aktifin mbanking bca gak ya ? Yg tau mohon infonya dong guys..;netral
Growtopia dong min pls tambahin;netral
Gmna cara rubah 4G ke 5G min;netral
Gk ada topping netflix min;netral
Gk ada paket thr kah? Kan kita mau hari raya nihh 😢😍;netral
Gk ad codm????;netral
Give away kuota kemarin belum masuk . d tunggu;netral
Gimana sih caranya main life after? Hihi;netral
Gimana nih kapan by u 5G?;netral
Gimana kelanjutannya untuk liga fantasy Euro nya .  Kok gag ada pengumuman.;netral
Gimana kalo cara ikutannya?;netral
Gimana caranya daftar min??;netral
Gimana cara updatenya ka d pegaturan aku mash 4 g;netral
Gimana cara ngabisin nya tuh dlm sehari 100gb🔥;netral
gilee mauu dongg samsungnyaaa😍😍;netral
gilasih masa 2gb 6ribuan😍 mantap auto orderrrr;netral
gilasih 5g, bisa ga ya di hp iphone kaa;netral
Gilakkk mulai 6k. Auto beli ah;netral
Gilak sih, fiturapa lgi nih kk 😍😍;netral
